"date","user_id","url_id","url"
2018-11-15 12:42:17,25,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-11-15 14:29:39,26,6,"https://www.unir.net/vive-unir/vida-academica/noticias/unir-universia-y-securitas-direct-repiten-alianza-para-formar-a-jovenes-talentos/549203653006/"
2018-11-15 16:32:16,38,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-16 12:12:26,27,7,"https://www.unir.net/vive-unir/vida-academica/noticias/unir-y-semergen-trabajaran-juntos-para-favorecer-la-formacion-de-los-medicos-de-atencion-primaria/549203651839/"
2018-11-17 02:55:22,22,3,"https://www.unir.net/vive-unir/vida-academica/noticias/luis-lizasoain-asegura-en-unir-que-cualquier-centro-de-cualquier-tipo-puede-ser-de-alta-eficacia/549203656571/"
2018-11-17 17:29:36,77,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-19 08:51:05,39,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-19 11:34:15,137,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-11-20 09:09:40,42,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-22 02:15:50,70,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-22 16:26:26,24,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-23 02:49:49,52,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-11-23 05:36:11,92,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-11-23 09:10:02,20,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-23 16:54:55,115,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-25 11:52:44,41,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-25 16:24:19,109,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-11-25 16:24:22,109,3,"https://www.unir.net/vive-unir/vida-academica/noticias/luis-lizasoain-asegura-en-unir-que-cualquier-centro-de-cualquier-tipo-puede-ser-de-alta-eficacia/549203656571/"
2018-11-26 14:02:16,127,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-11-26 15:12:55,130,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-11-26 17:07:43,131,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-11-26 17:22:21,20,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-11-26 17:36:55,121,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-11-26 18:01:52,68,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-11-26 18:02:00,29,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
2018-11-26 19:43:11,82,2,"https://www.unir.net/vive-unir/vida-academica/noticias/los-nuevos-graduados-se-suman-a-la-creciente-familia-colombiana-de-unir/549203660051/"
